 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.78344E-19 cm**2 = 9.93983E-03 a0**2
 # 1st transport cross section = 5.69753E-24 cm**2 = 2.03463E-07 a0**2
 # 2nd transport cross section = 1.63081E-23 cm**2 = 5.82372E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  7.500E-01  4.28362E-05  9.06311E-18  3.23649E-01  0.00000E+00  1.0E-07
  7.750E-01  4.57395E-05  8.02228E-18  2.86481E-01  0.00000E+00  1.0E-07
  8.000E-01  4.87380E-05  7.12658E-18  2.54495E-01  0.00000E+00  1.0E-07
  8.250E-01  5.18317E-05  6.35224E-18  2.26843E-01  0.00000E+00  1.0E-07
  8.500E-01  5.50205E-05  5.67997E-18  2.02836E-01  0.00000E+00  1.0E-07
  8.750E-01  5.83045E-05  5.09399E-18  1.81910E-01  0.00000E+00  1.0E-07
  9.000E-01  6.16838E-05  4.58132E-18  1.63602E-01  0.00000E+00  1.0E-07
  9.250E-01  6.51582E-05  4.13122E-18  1.47528E-01  0.00000E+00  1.0E-07
  9.500E-01  6.87277E-05  3.73473E-18  1.33370E-01  0.00000E+00  1.0E-07
  9.750E-01  7.23925E-05  3.38439E-18  1.20859E-01  0.00000E+00  1.0E-07
  1.000E+00  7.61524E-05  3.07390E-18  1.09771E-01  0.00000E+00  1.0E-07
  1.100E+00  9.21439E-05  2.13572E-18  7.62680E-02  0.00000E+00  1.0E-07
  1.200E+00  1.09658E-04  1.52783E-18  5.45598E-02  0.00000E+00  1.0E-07
  1.300E+00  1.28695E-04  1.12048E-18  4.00131E-02  0.00000E+00  1.0E-07
  1.400E+00  1.49255E-04  8.39580E-19  2.99820E-02  0.00000E+00  1.0E-07
  1.500E+00  1.71338E-04  6.41014E-19  2.28910E-02  0.00000E+00  1.0E-07
  1.600E+00  1.94942E-04  4.97567E-19  1.77685E-02  0.00000E+00  1.0E-07
  1.700E+00  2.20070E-04  3.91931E-19  1.39961E-02  0.00000E+00  1.0E-07
  1.800E+00  2.46720E-04  3.12797E-19  1.11702E-02  0.00000E+00  1.0E-07
  1.900E+00  2.74892E-04  2.52600E-19  9.02050E-03  0.00000E+00  1.0E-07
  2.000E+00  3.04586E-04  2.06170E-19  7.36246E-03  0.00000E+00  1.0E-07
  2.100E+00  3.35803E-04  1.69907E-19  6.06749E-03  0.00000E+00  1.0E-07
  2.200E+00  3.68542E-04  1.41260E-19  5.04448E-03  0.00000E+00  1.0E-07
  2.300E+00  4.02802E-04  1.18392E-19  4.22786E-03  0.00000E+00  1.0E-07
  2.400E+00  4.38585E-04  9.99620E-20  3.56971E-03  0.00000E+00  1.0E-07
  2.500E+00  4.75889E-04  8.49773E-20  3.03459E-03  0.00000E+00  1.0E-07
  2.600E+00  5.14715E-04  7.26944E-20  2.59597E-03  0.00000E+00  1.0E-07
  2.700E+00  5.55063E-04  6.25503E-20  2.23371E-03  0.00000E+00  1.0E-07
  2.800E+00  5.96931E-04  5.41137E-20  1.93244E-03  0.00000E+00  1.0E-07
  2.900E+00  6.40321E-04  4.70516E-20  1.68024E-03  0.00000E+00  1.0E-07
  3.000E+00  6.85233E-04  4.11040E-20  1.46785E-03  0.00000E+00  1.0E-07
  3.100E+00  7.31665E-04  3.60666E-20  1.28796E-03  0.00000E+00  1.0E-07
  3.200E+00  7.79618E-04  3.17774E-20  1.13479E-03  0.00000E+00  1.0E-07
  3.300E+00  8.29092E-04  2.81070E-20  1.00372E-03  0.00000E+00  1.0E-07
  3.400E+00  8.80086E-04  2.49514E-20  8.91030E-04  0.00000E+00  1.0E-07
  3.500E+00  9.32601E-04  2.22263E-20  7.93717E-04  0.00000E+00  1.0E-07
  3.600E+00  9.86636E-04  1.98633E-20  7.09330E-04  0.00000E+00  1.0E-07
  3.700E+00  1.04219E-03  1.78060E-20  6.35865E-04  0.00000E+00  1.0E-07
  3.800E+00  1.09927E-03  1.60083E-20  5.71668E-04  0.00000E+00  1.0E-07
  3.900E+00  1.15786E-03  1.44319E-20  5.15372E-04  0.00000E+00  1.0E-07
  4.000E+00  1.21797E-03  1.30448E-20  4.65838E-04  0.00000E+00  1.0E-07
  4.100E+00  1.27961E-03  1.18204E-20  4.22115E-04  0.00000E+00  1.0E-07
  4.200E+00  1.34276E-03  1.07364E-20  3.83404E-04  0.00000E+00  1.0E-07
  4.300E+00  1.40743E-03  9.77387E-21  3.49031E-04  0.00000E+00  1.0E-07
  4.400E+00  1.47362E-03  8.91684E-21  3.18426E-04  0.00000E+00  1.0E-07
  4.500E+00  1.54133E-03  8.15173E-21  2.91104E-04  0.00000E+00  1.0E-07
  4.600E+00  1.61056E-03  7.46697E-21  2.66650E-04  0.00000E+00  1.0E-07
  4.700E+00  1.68131E-03  6.85265E-21  2.44712E-04  0.00000E+00  1.0E-07
  4.800E+00  1.75357E-03  6.30023E-21  2.24985E-04  0.00000E+00  1.0E-07
  4.900E+00  1.82735E-03  5.80239E-21  2.07207E-04  0.00000E+00  1.0E-07
  5.000E+00  1.90265E-03  5.35279E-21  1.91151E-04  0.00000E+00  1.0E-07
  5.100E+00  1.97947E-03  4.94591E-21  1.76622E-04  0.00000E+00  1.0E-07
  5.200E+00  2.05780E-03  4.57698E-21  1.63447E-04  0.00000E+00  1.0E-07
  5.300E+00  2.13765E-03  4.24183E-21  1.51478E-04  0.00000E+00  1.0E-07
  5.400E+00  2.21902E-03  3.93681E-21  1.40586E-04  0.00000E+00  1.0E-07
  5.500E+00  2.30190E-03  3.65874E-21  1.30656E-04  0.00000E+00  1.0E-07
  5.600E+00  2.38630E-03  3.40479E-21  1.21587E-04  0.00000E+00  1.0E-07
  5.700E+00  2.47222E-03  3.17251E-21  1.13293E-04  0.00000E+00  1.0E-07
  5.800E+00  2.55965E-03  2.95972E-21  1.05693E-04  0.00000E+00  1.0E-07
  5.900E+00  2.64859E-03  2.76447E-21  9.87212E-05  0.00000E+00  1.0E-07
  6.000E+00  2.73905E-03  2.58508E-21  9.23147E-05  0.00000E+00  1.0E-07
  6.100E+00  2.83103E-03  2.42000E-21  8.64199E-05  0.00000E+00  1.0E-07
  6.200E+00  2.92452E-03  2.26790E-21  8.09884E-05  0.00000E+00  1.0E-07
  6.300E+00  3.01952E-03  2.12758E-21  7.59771E-05  0.00000E+00  1.0E-07
  6.400E+00  3.11604E-03  1.99794E-21  7.13477E-05  0.00000E+00  1.0E-07
  6.500E+00  3.21407E-03  1.87803E-21  6.70658E-05  0.00000E+00  1.0E-07
  6.600E+00  3.31362E-03  1.76699E-21  6.31004E-05  0.00000E+00  1.0E-07
  6.700E+00  3.41468E-03  1.66404E-21  5.94240E-05  0.00000E+00  1.0E-07
  6.800E+00  3.51725E-03  1.56849E-21  5.60117E-05  0.00000E+00  1.0E-07
  6.900E+00  3.62133E-03  1.47969E-21  5.28409E-05  0.00000E+00  1.0E-07
  7.000E+00  3.72692E-03  1.39710E-21  4.98914E-05  0.00000E+00  1.0E-07
  7.100E+00  3.83403E-03  1.32019E-21  4.71450E-05  0.00000E+00  1.0E-07
  7.200E+00  3.94265E-03  1.24851E-21  4.45851E-05  0.00000E+00  1.0E-07
  7.300E+00  4.05278E-03  1.18163E-21  4.21967E-05  0.00000E+00  1.0E-07
  7.400E+00  4.16442E-03  1.11917E-21  3.99662E-05  0.00000E+00  1.0E-07
  7.500E+00  4.27757E-03  1.06078E-21  3.78813E-05  0.00000E+00  1.0E-07
  7.600E+00  4.39223E-03  1.00616E-21  3.59306E-05  0.00000E+00  1.0E-07
  7.700E+00  4.50840E-03  9.55007E-22  3.41039E-05  0.00000E+00  1.0E-07
  7.800E+00  4.62608E-03  9.07067E-22  3.23919E-05  0.00000E+00  1.0E-07
  7.900E+00  4.74527E-03  8.62099E-22  3.07861E-05  0.00000E+00  1.0E-07
  8.000E+00  4.86597E-03  8.19885E-22  2.92786E-05  0.00000E+00  1.0E-07
  8.100E+00  4.98817E-03  7.80225E-22  2.78623E-05  0.00000E+00  1.0E-07
  8.200E+00  5.11188E-03  7.42935E-22  2.65307E-05  0.00000E+00  1.0E-07
  8.300E+00  5.23711E-03  7.07848E-22  2.52777E-05  0.00000E+00  1.0E-07
  8.400E+00  5.36383E-03  6.74810E-22  2.40979E-05  0.00000E+00  1.0E-07
  8.500E+00  5.49207E-03  6.43677E-22  2.29861E-05  0.00000E+00  1.0E-07
  8.600E+00  5.62181E-03  6.14321E-22  2.19378E-05  0.00000E+00  1.0E-07
  8.700E+00  5.75306E-03  5.86620E-22  2.09486E-05  0.00000E+00  1.0E-07
  8.800E+00  5.88581E-03  5.60464E-22  2.00145E-05  0.00000E+00  1.0E-07
  8.900E+00  6.02007E-03  5.35750E-22  1.91320E-05  0.00000E+00  1.0E-07
  9.000E+00  6.15583E-03  5.12384E-22  1.82976E-05  0.00000E+00  1.0E-07
  9.100E+00  6.29310E-03  4.90279E-22  1.75082E-05  0.00000E+00  1.0E-07
  9.200E+00  6.43187E-03  4.69354E-22  1.67609E-05  0.00000E+00  1.0E-07
  9.300E+00  6.57214E-03  4.49534E-22  1.60532E-05  0.00000E+00  1.0E-07
  9.400E+00  6.71392E-03  4.30750E-22  1.53824E-05  0.00000E+00  1.0E-07
  9.500E+00  6.85720E-03  4.12938E-22  1.47463E-05  0.00000E+00  1.0E-07
  9.600E+00  7.00198E-03  3.96037E-22  1.41427E-05  0.00000E+00  1.0E-07
  9.700E+00  7.14827E-03  3.79992E-22  1.35698E-05  0.00000E+00  1.0E-07
  9.800E+00  7.29605E-03  3.64753E-22  1.30256E-05  0.00000E+00  1.0E-07
  9.900E+00  7.44534E-03  3.50270E-22  1.25084E-05  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  3.36499E-22  1.20166E-05  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  3.04921E-22  1.08889E-05  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  2.76964E-22  9.89055E-06  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  2.52140E-22  9.00407E-06  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  2.30037E-22  8.21476E-06  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  2.10305E-22  7.51012E-06  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  1.92645E-22  6.87946E-06  0.00000E+00  1.0E-07
