 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   8, NELEC =   8,   projectile: electron
 #  Kinetic energy = 1.35973E+05 a.u. = 3.70000E+06 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   178  3.85850E-04 -7.99140E+00 -7.99140E+00 -5.90567E-07  0.00000E+00  0.00000E+00  3.16165E+02
   179  3.95555E-04 -7.99119E+00 -7.99119E+00 -6.05751E-07  0.00000E+00  0.00000E+00  3.16089E+02
   180  4.05501E-04 -7.99097E+00 -7.99097E+00 -6.21307E-07  0.00000E+00  0.00000E+00  3.16013E+02
   181  4.15694E-04 -7.99074E+00 -7.99074E+00 -6.37243E-07  0.00000E+00  0.00000E+00  3.15935E+02
   182  4.26139E-04 -7.99051E+00 -7.99051E+00 -6.53569E-07  0.00000E+00  0.00000E+00  3.15856E+02
   183  4.36844E-04 -7.99027E+00 -7.99027E+00 -6.70293E-07  0.00000E+00  0.00000E+00  3.15776E+02
   184  4.47815E-04 -7.99002E+00 -7.99002E+00 -6.87426E-07  0.00000E+00  0.00000E+00  3.15694E+02
   185  4.59058E-04 -7.98977E+00 -7.98977E+00 -7.04977E-07  0.00000E+00  0.00000E+00  3.15611E+02
   186  4.70580E-04 -7.98952E+00 -7.98952E+00 -7.22956E-07  0.00000E+00  0.00000E+00  3.15527E+02
   187  4.82388E-04 -7.98925E+00 -7.98925E+00 -7.41373E-07  0.00000E+00  0.00000E+00  3.15441E+02
   188  4.94489E-04 -7.98898E+00 -7.98898E+00 -7.60240E-07  0.00000E+00  0.00000E+00  3.15354E+02
   189  5.06891E-04 -7.98871E+00 -7.98871E+00 -7.79565E-07  0.00000E+00  0.00000E+00  3.15265E+02
   190  5.19600E-04 -7.98843E+00 -7.98842E+00 -7.99362E-07  0.00000E+00  0.00000E+00  3.15175E+02
   191  5.32625E-04 -7.98814E+00 -7.98813E+00 -8.19640E-07  0.00000E+00  0.00000E+00  3.15083E+02
   192  5.45973E-04 -7.98784E+00 -7.98784E+00 -8.40412E-07  0.00000E+00  0.00000E+00  3.14989E+02
   193  5.59653E-04 -7.98753E+00 -7.98753E+00 -8.61688E-07  0.00000E+00  0.00000E+00  3.14894E+02
   194  5.73672E-04 -7.98722E+00 -7.98722E+00 -8.83482E-07  0.00000E+00  0.00000E+00  3.14797E+02
   195  5.88039E-04 -7.98690E+00 -7.98690E+00 -9.05805E-07  0.00000E+00  0.00000E+00  3.14699E+02
   196  6.02762E-04 -7.98657E+00 -7.98657E+00 -9.28670E-07  0.00000E+00  0.00000E+00  3.14598E+02
   197  6.17852E-04 -7.98624E+00 -7.98624E+00 -9.52090E-07  0.00000E+00  0.00000E+00  3.14496E+02
   198  6.33315E-04 -7.98589E+00 -7.98589E+00 -9.76078E-07  0.00000E+00  0.00000E+00  3.14392E+02
   199  6.49163E-04 -7.98554E+00 -7.98554E+00 -1.00065E-06  0.00000E+00  0.00000E+00  3.14286E+02
   200  6.65404E-04 -7.98518E+00 -7.98518E+00 -1.02581E-06  0.00000E+00  0.00000E+00  3.14179E+02
   201  6.82048E-04 -7.98481E+00 -7.98481E+00 -1.05158E-06  0.00000E+00  0.00000E+00  3.14069E+02
   202  6.99105E-04 -7.98443E+00 -7.98443E+00 -1.07798E-06  0.00000E+00  0.00000E+00  3.13957E+02
   203  7.16586E-04 -7.98404E+00 -7.98404E+00 -1.10502E-06  0.00000E+00  0.00000E+00  3.13843E+02
   204  7.34500E-04 -7.98364E+00 -7.98364E+00 -1.13271E-06  0.00000E+00  0.00000E+00  3.13727E+02
   205  7.52860E-04 -7.98323E+00 -7.98323E+00 -1.16106E-06  0.00000E+00  0.00000E+00  3.13608E+02
   206  7.71674E-04 -7.98281E+00 -7.98281E+00 -1.19010E-06  0.00000E+00  0.00000E+00  3.13488E+02
   207  7.90956E-04 -7.98238E+00 -7.98238E+00 -1.21985E-06  0.00000E+00  0.00000E+00  3.13365E+02
   208  8.10717E-04 -7.98194E+00 -7.98194E+00 -1.25031E-06  0.00000E+00  0.00000E+00  3.13240E+02
   209  8.30968E-04 -7.98149E+00 -7.98149E+00 -1.28150E-06  0.00000E+00  0.00000E+00  3.13112E+02
   210  8.51722E-04 -7.98103E+00 -7.98103E+00 -1.31344E-06  0.00000E+00  0.00000E+00  3.12982E+02
   211  8.72990E-04 -7.98055E+00 -7.98055E+00 -1.34615E-06  0.00000E+00  0.00000E+00  3.12850E+02
   212  8.94787E-04 -7.98007E+00 -7.98007E+00 -1.37965E-06  0.00000E+00  0.00000E+00  3.12714E+02
   213  9.17125E-04 -7.97957E+00 -7.97957E+00 -1.41395E-06  0.00000E+00  0.00000E+00  3.12577E+02
   214  9.40017E-04 -7.97906E+00 -7.97906E+00 -1.44908E-06  0.00000E+00  0.00000E+00  3.12436E+02
   215  9.63478E-04 -7.97854E+00 -7.97854E+00 -1.48504E-06  0.00000E+00  0.00000E+00  3.12293E+02
