

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  3.000E+01 2.35322E-22 -1.598E-03 (-1.037E-11,-1.073E-11) (-2.479E-12,-2.545E-12)  1.00E-07
  3.050E+01 2.21216E-22 -1.698E-03 (-9.909E-12,-1.052E-11) (-2.410E-12,-2.540E-12)  1.00E-07
  3.100E+01 2.08171E-22 -1.802E-03 (-9.470E-12,-1.032E-11) (-2.343E-12,-2.535E-12)  1.00E-07
  3.150E+01 1.96092E-22 -1.910E-03 (-9.054E-12,-1.013E-11) (-2.279E-12,-2.528E-12)  1.00E-07
  3.200E+01 1.84894E-22 -2.020E-03 (-8.659E-12,-9.932E-12) (-2.217E-12,-2.521E-12)  1.00E-07
  3.250E+01 1.74499E-22 -2.134E-03 (-8.284E-12,-9.742E-12) (-2.156E-12,-2.513E-12)  1.00E-07
  3.300E+01 1.64838E-22 -2.250E-03 (-7.927E-12,-9.556E-12) (-2.098E-12,-2.505E-12)  1.00E-07
  3.350E+01 1.55850E-22 -2.370E-03 (-7.589E-12,-9.374E-12) (-2.041E-12,-2.497E-12)  1.00E-07
  3.400E+01 1.47478E-22 -2.493E-03 (-7.267E-12,-9.195E-12) (-1.986E-12,-2.487E-12)  1.00E-07
  3.450E+01 1.39671E-22 -2.620E-03 (-6.961E-12,-9.019E-12) (-1.933E-12,-2.478E-12)  1.00E-07
  3.500E+01 1.32383E-22 -2.749E-03 (-6.669E-12,-8.848E-12) (-1.881E-12,-2.468E-12)  1.00E-07
  3.550E+01 1.25573E-22 -2.882E-03 (-6.391E-12,-8.679E-12) (-1.831E-12,-2.458E-12)  1.00E-07
  3.600E+01 1.19204E-22 -3.018E-03 (-6.127E-12,-8.515E-12) (-1.782E-12,-2.447E-12)  1.00E-07
  3.650E+01 1.13240E-22 -3.157E-03 (-5.874E-12,-8.354E-12) (-1.735E-12,-2.436E-12)  1.00E-07
  3.700E+01 1.07651E-22 -3.300E-03 (-5.634E-12,-8.196E-12) (-1.689E-12,-2.425E-12)  1.00E-07
  3.750E+01 1.02409E-22 -3.445E-03 (-5.404E-12,-8.042E-12) (-1.644E-12,-2.414E-12)  1.00E-07
  3.800E+01 9.74882E-23 -3.594E-03 (-5.185E-12,-7.891E-12) (-1.601E-12,-2.402E-12)  1.00E-07
  3.850E+01 9.28641E-23 -3.746E-03 (-4.976E-12,-7.744E-12) (-1.558E-12,-2.390E-12)  1.00E-07
  3.900E+01 8.85154E-23 -3.901E-03 (-4.776E-12,-7.599E-12) (-1.517E-12,-2.378E-12)  1.00E-07
  3.950E+01 8.44224E-23 -4.060E-03 (-4.584E-12,-7.458E-12) (-1.478E-12,-2.366E-12)  1.00E-07
  4.000E+01 8.05670E-23 -4.222E-03 (-4.402E-12,-7.320E-12) (-1.439E-12,-2.354E-12)  1.00E-07
  4.050E+01 7.69326E-23 -4.386E-03 (-4.227E-12,-7.185E-12) (-1.401E-12,-2.342E-12)  1.00E-07
  4.100E+01 7.35040E-23 -4.555E-03 (-4.059E-12,-7.053E-12) (-1.364E-12,-2.329E-12)  1.00E-07
  4.150E+01 7.02672E-23 -4.726E-03 (-3.899E-12,-6.923E-12) (-1.329E-12,-2.316E-12)  1.00E-07
  4.200E+01 6.72091E-23 -4.900E-03 (-3.746E-12,-6.797E-12) (-1.294E-12,-2.304E-12)  1.00E-07
  4.250E+01 6.43179E-23 -5.078E-03 (-3.599E-12,-6.673E-12) (-1.260E-12,-2.291E-12)  1.00E-07
  4.300E+01 6.15826E-23 -5.259E-03 (-3.458E-12,-6.552E-12) (-1.227E-12,-2.278E-12)  1.00E-07
  4.350E+01 5.89930E-23 -5.443E-03 (-3.323E-12,-6.434E-12) (-1.195E-12,-2.265E-12)  1.00E-07
  4.400E+01 5.65398E-23 -5.631E-03 (-3.194E-12,-6.318E-12) (-1.164E-12,-2.252E-12)  1.00E-07
  4.450E+01 5.42144E-23 -5.821E-03 (-3.069E-12,-6.204E-12) (-1.133E-12,-2.239E-12)  1.00E-07
  4.500E+01 5.20087E-23 -6.015E-03 (-2.950E-12,-6.094E-12) (-1.103E-12,-2.226E-12)  1.00E-07
  4.550E+01 4.99153E-23 -6.212E-03 (-2.836E-12,-5.985E-12) (-1.075E-12,-2.213E-12)  1.00E-07
  4.600E+01 4.79272E-23 -6.412E-03 (-2.726E-12,-5.879E-12) (-1.046E-12,-2.200E-12)  1.00E-07
  4.650E+01 4.60381E-23 -6.616E-03 (-2.621E-12,-5.775E-12) (-1.019E-12,-2.187E-12)  1.00E-07
  4.700E+01 4.42420E-23 -6.822E-03 (-2.520E-12,-5.673E-12) (-9.920E-13,-2.174E-12)  1.00E-07
  4.750E+01 4.25334E-23 -7.032E-03 (-2.422E-12,-5.574E-12) (-9.658E-13,-2.160E-12)  1.00E-07
  4.800E+01 4.09072E-23 -7.245E-03 (-2.329E-12,-5.476E-12) (-9.403E-13,-2.147E-12)  1.00E-07
  4.850E+01 3.93585E-23 -7.461E-03 (-2.239E-12,-5.381E-12) (-9.154E-13,-2.134E-12)  1.00E-07
  4.900E+01 3.78830E-23 -7.681E-03 (-2.153E-12,-5.287E-12) (-8.911E-13,-2.121E-12)  1.00E-07
  4.950E+01 3.64763E-23 -7.903E-03 (-2.070E-12,-5.196E-12) (-8.674E-13,-2.108E-12)  1.00E-07
  5.000E+01 3.51347E-23 -8.129E-03 (-1.990E-12,-5.106E-12) (-8.442E-13,-2.095E-12)  1.00E-07
  5.050E+01 3.38545E-23 -8.358E-03 (-1.913E-12,-5.019E-12) (-8.217E-13,-2.082E-12)  1.00E-07
  5.100E+01 3.26322E-23 -8.590E-03 (-1.839E-12,-4.933E-12) (-7.996E-13,-2.069E-12)  1.00E-07
  5.150E+01 3.14649E-23 -8.826E-03 (-1.768E-12,-4.849E-12) (-7.781E-13,-2.056E-12)  1.00E-07
  5.200E+01 3.03494E-23 -9.064E-03 (-1.699E-12,-4.766E-12) (-7.571E-13,-2.043E-12)  1.00E-07
  5.250E+01 2.92830E-23 -9.306E-03 (-1.633E-12,-4.685E-12) (-7.366E-13,-2.030E-12)  1.00E-07
  5.300E+01 2.82631E-23 -9.551E-03 (-1.569E-12,-4.606E-12) (-7.165E-13,-2.017E-12)  1.00E-07
  5.350E+01 2.72871E-23 -9.799E-03 (-1.508E-12,-4.529E-12) (-6.970E-13,-2.004E-12)  1.00E-07
  5.400E+01 2.63529E-23 -1.005E-02 (-1.449E-12,-4.453E-12) (-6.778E-13,-1.991E-12)  1.00E-07
  5.450E+01 2.54583E-23 -1.031E-02 (-1.392E-12,-4.378E-12) (-6.592E-13,-1.979E-12)  1.00E-07
  5.500E+01 2.46012E-23 -1.056E-02 (-1.338E-12,-4.305E-12) (-6.409E-13,-1.966E-12)  1.00E-07
  5.550E+01 2.37798E-23 -1.082E-02 (-1.285E-12,-4.234E-12) (-6.231E-13,-1.953E-12)  1.00E-07
  5.600E+01 2.29922E-23 -1.109E-02 (-1.234E-12,-4.164E-12) (-6.057E-13,-1.941E-12)  1.00E-07
  5.650E+01 2.22368E-23 -1.136E-02 (-1.185E-12,-4.095E-12) (-5.886E-13,-1.928E-12)  1.00E-07
  5.700E+01 2.15120E-23 -1.163E-02 (-1.138E-12,-4.028E-12) (-5.720E-13,-1.915E-12)  1.00E-07
  5.750E+01 2.08163E-23 -1.190E-02 (-1.092E-12,-3.962E-12) (-5.557E-13,-1.903E-12)  1.00E-07
  5.800E+01 2.01482E-23 -1.218E-02 (-1.048E-12,-3.897E-12) (-5.398E-13,-1.890E-12)  1.00E-07
  5.850E+01 1.95065E-23 -1.246E-02 (-1.005E-12,-3.833E-12) (-5.243E-13,-1.878E-12)  1.00E-07
  5.900E+01 1.88898E-23 -1.274E-02 (-9.644E-13,-3.771E-12) (-5.091E-13,-1.866E-12)  1.00E-07
  5.950E+01 1.82972E-23 -1.303E-02 (-9.249E-13,-3.710E-12) (-4.943E-13,-1.854E-12)  1.00E-07
  6.000E+01 1.77272E-23 -1.332E-02 (-8.868E-13,-3.650E-12) (-4.797E-13,-1.841E-12)  1.00E-07
  6.050E+01 1.71790E-23 -1.361E-02 (-8.500E-13,-3.591E-12) (-4.655E-13,-1.829E-12)  1.00E-07
  6.100E+01 1.66515E-23 -1.391E-02 (-8.145E-13,-3.533E-12) (-4.516E-13,-1.817E-12)  1.00E-07
  6.150E+01 1.61438E-23 -1.421E-02 (-7.802E-13,-3.476E-12) (-4.381E-13,-1.805E-12)  1.00E-07
  6.200E+01 1.56550E-23 -1.452E-02 (-7.471E-13,-3.421E-12) (-4.248E-13,-1.793E-12)  1.00E-07
  6.250E+01 1.51843E-23 -1.482E-02 (-7.151E-13,-3.366E-12) (-4.118E-13,-1.781E-12)  1.00E-07
  6.300E+01 1.47308E-23 -1.513E-02 (-6.843E-13,-3.313E-12) (-3.991E-13,-1.769E-12)  1.00E-07
  6.350E+01 1.42937E-23 -1.545E-02 (-6.545E-13,-3.260E-12) (-3.867E-13,-1.757E-12)  1.00E-07
  6.400E+01 1.38724E-23 -1.576E-02 (-6.257E-13,-3.208E-12) (-3.745E-13,-1.746E-12)  1.00E-07
  6.450E+01 1.34662E-23 -1.608E-02 (-5.979E-13,-3.158E-12) (-3.626E-13,-1.734E-12)  1.00E-07
  6.500E+01 1.30743E-23 -1.641E-02 (-5.711E-13,-3.108E-12) (-3.510E-13,-1.722E-12)  1.00E-07
  6.550E+01 1.26963E-23 -1.673E-02 (-5.452E-13,-3.059E-12) (-3.396E-13,-1.711E-12)  1.00E-07
  6.600E+01 1.23315E-23 -1.706E-02 (-5.202E-13,-3.011E-12) (-3.285E-13,-1.699E-12)  1.00E-07
  6.650E+01 1.19793E-23 -1.740E-02 (-4.960E-13,-2.964E-12) (-3.176E-13,-1.688E-12)  1.00E-07
  6.700E+01 1.16393E-23 -1.773E-02 (-4.726E-13,-2.918E-12) (-3.069E-13,-1.676E-12)  1.00E-07
  6.750E+01 1.13109E-23 -1.807E-02 (-4.501E-13,-2.872E-12) (-2.965E-13,-1.665E-12)  1.00E-07
  6.800E+01 1.09936E-23 -1.842E-02 (-4.283E-13,-2.827E-12) (-2.863E-13,-1.654E-12)  1.00E-07
  6.850E+01 1.06870E-23 -1.877E-02 (-4.072E-13,-2.783E-12) (-2.763E-13,-1.642E-12)  1.00E-07
  6.900E+01 1.03907E-23 -1.912E-02 (-3.869E-13,-2.740E-12) (-2.666E-13,-1.631E-12)  1.00E-07
  6.950E+01 1.01042E-23 -1.947E-02 (-3.673E-13,-2.698E-12) (-2.570E-13,-1.620E-12)  1.00E-07
  7.000E+01 9.82722E-24 -1.983E-02 (-3.483E-13,-2.656E-12) (-2.477E-13,-1.609E-12)  1.00E-07
  7.050E+01 9.55929E-24 -2.019E-02 (-3.300E-13,-2.615E-12) (-2.385E-13,-1.598E-12)  1.00E-07
  7.100E+01 9.30003E-24 -2.056E-02 (-3.123E-13,-2.575E-12) (-2.296E-13,-1.587E-12)  1.00E-07
  7.150E+01 9.04912E-24 -2.093E-02 (-2.951E-13,-2.536E-12) (-2.208E-13,-1.576E-12)  1.00E-07
  7.200E+01 8.80625E-24 -2.130E-02 (-2.786E-13,-2.497E-12) (-2.122E-13,-1.565E-12)  1.00E-07
  7.250E+01 8.57118E-24 -2.167E-02 (-2.626E-13,-2.458E-12) (-2.039E-13,-1.555E-12)  1.00E-07
  7.300E+01 8.34357E-24 -2.205E-02 (-2.472E-13,-2.421E-12) (-1.957E-13,-1.544E-12)  1.00E-07
  7.350E+01 8.12308E-24 -2.243E-02 (-2.323E-13,-2.384E-12) (-1.876E-13,-1.533E-12)  1.00E-07
  7.400E+01 7.90946E-24 -2.282E-02 (-2.179E-13,-2.348E-12) (-1.798E-13,-1.523E-12)  1.00E-07
  7.450E+01 7.70246E-24 -2.321E-02 (-2.040E-13,-2.312E-12) (-1.721E-13,-1.512E-12)  1.00E-07
  7.500E+01 7.50184E-24 -2.361E-02 (-1.906E-13,-2.277E-12) (-1.646E-13,-1.502E-12)  1.00E-07
  7.550E+01 7.30739E-24 -2.401E-02 (-1.776E-13,-2.242E-12) (-1.572E-13,-1.491E-12)  1.00E-07
  7.600E+01 7.11886E-24 -2.441E-02 (-1.651E-13,-2.208E-12) (-1.500E-13,-1.481E-12)  1.00E-07
  7.650E+01 6.93602E-24 -2.481E-02 (-1.530E-13,-2.175E-12) (-1.430E-13,-1.470E-12)  1.00E-07
  7.700E+01 6.75868E-24 -2.522E-02 (-1.413E-13,-2.142E-12) (-1.361E-13,-1.460E-12)  1.00E-07
  7.750E+01 6.58663E-24 -2.563E-02 (-1.300E-13,-2.110E-12) (-1.294E-13,-1.450E-12)  1.00E-07
  7.800E+01 6.41968E-24 -2.605E-02 (-1.191E-13,-2.078E-12) (-1.228E-13,-1.440E-12)  1.00E-07
  7.850E+01 6.25765E-24 -2.647E-02 (-1.086E-13,-2.047E-12) (-1.164E-13,-1.430E-12)  1.00E-07
  7.900E+01 6.10038E-24 -2.690E-02 (-9.848E-14,-2.016E-12) (-1.100E-13,-1.419E-12)  1.00E-07
  7.950E+01 5.94770E-24 -2.733E-02 (-8.869E-14,-1.986E-12) (-1.039E-13,-1.409E-12)  1.00E-07
  8.000E+01 5.79944E-24 -2.776E-02 (-7.923E-14,-1.956E-12) (-9.786E-14,-1.400E-12)  1.00E-07
  8.050E+01 5.65545E-24 -2.820E-02 (-7.011E-14,-1.926E-12) (-9.196E-14,-1.390E-12)  1.00E-07
  8.100E+01 5.51557E-24 -2.864E-02 (-6.131E-14,-1.898E-12) (-8.620E-14,-1.380E-12)  1.00E-07
  8.150E+01 5.37968E-24 -2.908E-02 (-5.281E-14,-1.869E-12) (-8.056E-14,-1.370E-12)  1.00E-07
  8.200E+01 5.24763E-24 -2.953E-02 (-4.462E-14,-1.841E-12) (-7.505E-14,-1.360E-12)  1.00E-07
  8.250E+01 5.11930E-24 -2.999E-02 (-3.672E-14,-1.814E-12) (-6.966E-14,-1.350E-12)  1.00E-07
  8.300E+01 4.99456E-24 -3.044E-02 (-2.910E-14,-1.787E-12) (-6.439E-14,-1.341E-12)  1.00E-07
  8.350E+01 4.87329E-24 -3.090E-02 (-2.175E-14,-1.760E-12) (-5.924E-14,-1.331E-12)  1.00E-07
  8.400E+01 4.75537E-24 -3.137E-02 (-1.467E-14,-1.734E-12) (-5.421E-14,-1.322E-12)  1.00E-07
  8.450E+01 4.64069E-24 -3.184E-02 (-7.846E-15,-1.708E-12) (-4.929E-14,-1.312E-12)  1.00E-07
  8.500E+01 4.52915E-24 -3.232E-02 (-1.268E-15,-1.682E-12) (-4.448E-14,-1.303E-12)  1.00E-07
  8.550E+01 4.42065E-24 -3.279E-02 ( 5.069E-15,-1.657E-12) (-3.978E-14,-1.293E-12)  1.00E-07
  8.600E+01 4.31508E-24 -3.328E-02 ( 1.117E-14,-1.633E-12) (-3.519E-14,-1.284E-12)  1.00E-07
  8.650E+01 4.21235E-24 -3.377E-02 ( 1.705E-14,-1.608E-12) (-3.071E-14,-1.275E-12)  1.00E-07
  8.700E+01 4.11238E-24 -3.426E-02 ( 2.271E-14,-1.584E-12) (-2.633E-14,-1.265E-12)  1.00E-07
  8.750E+01 4.01506E-24 -3.476E-02 ( 2.815E-14,-1.561E-12) (-2.205E-14,-1.256E-12)  1.00E-07
  8.800E+01 3.92033E-24 -3.526E-02 ( 3.339E-14,-1.538E-12) (-1.787E-14,-1.247E-12)  1.00E-07
  8.850E+01 3.82808E-24 -3.576E-02 ( 3.843E-14,-1.515E-12) (-1.379E-14,-1.238E-12)  1.00E-07
  8.900E+01 3.73826E-24 -3.628E-02 ( 4.328E-14,-1.492E-12) (-9.805E-15,-1.229E-12)  1.00E-07
  8.950E+01 3.65078E-24 -3.679E-02 ( 4.794E-14,-1.470E-12) (-5.915E-15,-1.220E-12)  1.00E-07
  9.000E+01 3.56557E-24 -3.731E-02 ( 5.242E-14,-1.448E-12) (-2.118E-15,-1.211E-12)  1.00E-07
  9.050E+01 3.48256E-24 -3.784E-02 ( 5.672E-14,-1.427E-12) ( 1.587E-15,-1.202E-12)  1.00E-07
  9.100E+01 3.40168E-24 -3.837E-02 ( 6.085E-14,-1.406E-12) ( 5.203E-15,-1.193E-12)  1.00E-07
  9.150E+01 3.32287E-24 -3.891E-02 ( 6.482E-14,-1.385E-12) ( 8.730E-15,-1.184E-12)  1.00E-07
  9.200E+01 3.24606E-24 -3.945E-02 ( 6.862E-14,-1.364E-12) ( 1.217E-14,-1.175E-12)  1.00E-07
  9.250E+01 3.17120E-24 -3.999E-02 ( 7.227E-14,-1.344E-12) ( 1.553E-14,-1.166E-12)  1.00E-07
  9.300E+01 3.09822E-24 -4.055E-02 ( 7.577E-14,-1.324E-12) ( 1.880E-14,-1.157E-12)  1.00E-07
  9.350E+01 3.02707E-24 -4.110E-02 ( 7.913E-14,-1.304E-12) ( 2.199E-14,-1.149E-12)  1.00E-07
  9.400E+01 2.95770E-24 -4.166E-02 ( 8.234E-14,-1.285E-12) ( 2.510E-14,-1.140E-12)  1.00E-07
  9.450E+01 2.89005E-24 -4.223E-02 ( 8.541E-14,-1.266E-12) ( 2.813E-14,-1.131E-12)  1.00E-07
  9.500E+01 2.82408E-24 -4.280E-02 ( 8.835E-14,-1.247E-12) ( 3.108E-14,-1.123E-12)  1.00E-07
  9.550E+01 2.75972E-24 -4.338E-02 ( 9.116E-14,-1.228E-12) ( 3.396E-14,-1.114E-12)  1.00E-07
  9.600E+01 2.69694E-24 -4.397E-02 ( 9.385E-14,-1.210E-12) ( 3.676E-14,-1.106E-12)  1.00E-07
  9.650E+01 2.63570E-24 -4.456E-02 ( 9.641E-14,-1.192E-12) ( 3.948E-14,-1.097E-12)  1.00E-07
  9.700E+01 2.57594E-24 -4.515E-02 ( 9.886E-14,-1.174E-12) ( 4.214E-14,-1.089E-12)  1.00E-07
  9.750E+01 2.51762E-24 -4.575E-02 ( 1.012E-13,-1.157E-12) ( 4.472E-14,-1.080E-12)  1.00E-07
  9.800E+01 2.46071E-24 -4.636E-02 ( 1.034E-13,-1.140E-12) ( 4.723E-14,-1.072E-12)  1.00E-07
  9.850E+01 2.40516E-24 -4.697E-02 ( 1.055E-13,-1.123E-12) ( 4.967E-14,-1.064E-12)  1.00E-07
  9.900E+01 2.35094E-24 -4.759E-02 ( 1.075E-13,-1.106E-12) ( 5.205E-14,-1.055E-12)  1.00E-07
  9.950E+01 2.29800E-24 -4.822E-02 ( 1.095E-13,-1.089E-12) ( 5.435E-14,-1.047E-12)  1.00E-07
  1.000E+02 2.24631E-24 -4.885E-02 ( 1.113E-13,-1.073E-12) ( 5.660E-14,-1.039E-12)  1.00E-07
  1.005E+02 2.19584E-24 -4.949E-02 ( 1.130E-13,-1.057E-12) ( 5.877E-14,-1.031E-12)  1.00E-07
  1.010E+02 2.14656E-24 -5.013E-02 ( 1.146E-13,-1.041E-12) ( 6.089E-14,-1.023E-12)  1.00E-07
  1.015E+02 2.09843E-24 -5.078E-02 ( 1.161E-13,-1.026E-12) ( 6.294E-14,-1.014E-12)  1.00E-07
  1.020E+02 2.05142E-24 -5.144E-02 ( 1.176E-13,-1.010E-12) ( 6.493E-14,-1.006E-12)  1.00E-07
  1.025E+02 2.00549E-24 -5.210E-02 ( 1.190E-13,-9.950E-13) ( 6.686E-14,-9.984E-13)  1.00E-07
  1.030E+02 1.96063E-24 -5.278E-02 ( 1.203E-13,-9.801E-13) ( 6.872E-14,-9.904E-13)  1.00E-07
  1.035E+02 1.91679E-24 -5.345E-02 ( 1.215E-13,-9.654E-13) ( 7.054E-14,-9.824E-13)  1.00E-07
  1.040E+02 1.87396E-24 -5.414E-02 ( 1.226E-13,-9.509E-13) ( 7.229E-14,-9.745E-13)  1.00E-07
  1.045E+02 1.83211E-24 -5.483E-02 ( 1.237E-13,-9.365E-13) ( 7.399E-14,-9.666E-13)  1.00E-07
  1.050E+02 1.79121E-24 -5.553E-02 ( 1.246E-13,-9.224E-13) ( 7.563E-14,-9.587E-13)  1.00E-07
  1.055E+02 1.75123E-24 -5.624E-02 ( 1.256E-13,-9.085E-13) ( 7.721E-14,-9.509E-13)  1.00E-07
  1.060E+02 1.71216E-24 -5.695E-02 ( 1.264E-13,-8.948E-13) ( 7.874E-14,-9.430E-13)  1.00E-07
  1.065E+02 1.67396E-24 -5.768E-02 ( 1.272E-13,-8.813E-13) ( 8.022E-14,-9.353E-13)  1.00E-07
  1.070E+02 1.63662E-24 -5.841E-02 ( 1.279E-13,-8.679E-13) ( 8.165E-14,-9.275E-13)  1.00E-07
  1.075E+02 1.60012E-24 -5.915E-02 ( 1.286E-13,-8.548E-13) ( 8.302E-14,-9.198E-13)  1.00E-07
  1.080E+02 1.56442E-24 -5.989E-02 ( 1.292E-13,-8.418E-13) ( 8.435E-14,-9.121E-13)  1.00E-07
  1.085E+02 1.52951E-24 -6.065E-02 ( 1.298E-13,-8.290E-13) ( 8.562E-14,-9.045E-13)  1.00E-07
  1.090E+02 1.49538E-24 -6.141E-02 ( 1.303E-13,-8.164E-13) ( 8.685E-14,-8.969E-13)  1.00E-07
  1.095E+02 1.46200E-24 -6.218E-02 ( 1.307E-13,-8.040E-13) ( 8.803E-14,-8.893E-13)  1.00E-07
  1.100E+02 1.42935E-24 -6.296E-02 ( 1.311E-13,-7.917E-13) ( 8.916E-14,-8.817E-13)  1.00E-07
  1.105E+02 1.39741E-24 -6.375E-02 ( 1.314E-13,-7.796E-13) ( 9.024E-14,-8.742E-13)  1.00E-07
  1.110E+02 1.36616E-24 -6.455E-02 ( 1.317E-13,-7.677E-13) ( 9.128E-14,-8.667E-13)  1.00E-07
  1.115E+02 1.33560E-24 -6.535E-02 ( 1.320E-13,-7.559E-13) ( 9.227E-14,-8.592E-13)  1.00E-07
  1.120E+02 1.30570E-24 -6.617E-02 ( 1.322E-13,-7.443E-13) ( 9.322E-14,-8.518E-13)  1.00E-07
  1.125E+02 1.27644E-24 -6.699E-02 ( 1.323E-13,-7.329E-13) ( 9.412E-14,-8.443E-13)  1.00E-07
  1.130E+02 1.24782E-24 -6.783E-02 ( 1.325E-13,-7.216E-13) ( 9.498E-14,-8.370E-13)  1.00E-07
  1.135E+02 1.21981E-24 -6.867E-02 ( 1.325E-13,-7.105E-13) ( 9.580E-14,-8.296E-13)  1.00E-07
  1.140E+02 1.19239E-24 -6.953E-02 ( 1.326E-13,-6.996E-13) ( 9.658E-14,-8.223E-13)  1.00E-07
  1.145E+02 1.16556E-24 -7.039E-02 ( 1.326E-13,-6.887E-13) ( 9.731E-14,-8.150E-13)  1.00E-07
  1.150E+02 1.13931E-24 -7.127E-02 ( 1.325E-13,-6.781E-13) ( 9.801E-14,-8.077E-13)  1.00E-07
  1.155E+02 1.11361E-24 -7.215E-02 ( 1.325E-13,-6.676E-13) ( 9.866E-14,-8.004E-13)  1.00E-07
  1.160E+02 1.08845E-24 -7.305E-02 ( 1.324E-13,-6.572E-13) ( 9.928E-14,-7.932E-13)  1.00E-07
  1.165E+02 1.06383E-24 -7.395E-02 ( 1.322E-13,-6.470E-13) ( 9.985E-14,-7.860E-13)  1.00E-07
  1.170E+02 1.03972E-24 -7.487E-02 ( 1.321E-13,-6.369E-13) ( 1.004E-13,-7.788E-13)  1.00E-07
  1.175E+02 1.01612E-24 -7.580E-02 ( 1.319E-13,-6.270E-13) ( 1.009E-13,-7.717E-13)  1.00E-07
  1.180E+02 9.93010E-25 -7.674E-02 ( 1.317E-13,-6.172E-13) ( 1.014E-13,-7.645E-13)  1.00E-07
  1.185E+02 9.70385E-25 -7.770E-02 ( 1.314E-13,-6.075E-13) ( 1.018E-13,-7.574E-13)  1.00E-07
  1.190E+02 9.48233E-25 -7.866E-02 ( 1.311E-13,-5.980E-13) ( 1.022E-13,-7.504E-13)  1.00E-07
  1.195E+02 9.26541E-25 -7.964E-02 ( 1.308E-13,-5.886E-13) ( 1.025E-13,-7.433E-13)  1.00E-07
  1.200E+02 9.05300E-25 -8.063E-02 ( 1.305E-13,-5.793E-13) ( 1.029E-13,-7.363E-13)  1.00E-07
  1.205E+02 8.84498E-25 -8.163E-02 ( 1.301E-13,-5.702E-13) ( 1.031E-13,-7.293E-13)  1.00E-07
  1.210E+02 8.64126E-25 -8.265E-02 ( 1.298E-13,-5.612E-13) ( 1.034E-13,-7.223E-13)  1.00E-07
  1.215E+02 8.44174E-25 -8.368E-02 ( 1.294E-13,-5.523E-13) ( 1.036E-13,-7.153E-13)  1.00E-07
  1.220E+02 8.24633E-25 -8.473E-02 ( 1.290E-13,-5.435E-13) ( 1.038E-13,-7.084E-13)  1.00E-07
  1.225E+02 8.05493E-25 -8.578E-02 ( 1.285E-13,-5.349E-13) ( 1.040E-13,-7.015E-13)  1.00E-07
  1.230E+02 7.86747E-25 -8.685E-02 ( 1.281E-13,-5.264E-13) ( 1.041E-13,-6.946E-13)  1.00E-07
  1.235E+02 7.68384E-25 -8.794E-02 ( 1.276E-13,-5.180E-13) ( 1.042E-13,-6.877E-13)  1.00E-07
  1.240E+02 7.50396E-25 -8.904E-02 ( 1.271E-13,-5.097E-13) ( 1.042E-13,-6.809E-13)  1.00E-07
  1.245E+02 7.32776E-25 -9.016E-02 ( 1.266E-13,-5.015E-13) ( 1.043E-13,-6.740E-13)  1.00E-07
  1.250E+02 7.15514E-25 -9.129E-02 ( 1.261E-13,-4.935E-13) ( 1.043E-13,-6.672E-13)  1.00E-07
  1.255E+02 6.98604E-25 -9.244E-02 ( 1.255E-13,-4.856E-13) ( 1.042E-13,-6.605E-13)  1.00E-07
  1.260E+02 6.82038E-25 -9.360E-02 ( 1.250E-13,-4.778E-13) ( 1.042E-13,-6.537E-13)  1.00E-07
  1.265E+02 6.65808E-25 -9.479E-02 ( 1.244E-13,-4.700E-13) ( 1.041E-13,-6.470E-13)  1.00E-07
  1.270E+02 6.49908E-25 -9.598E-02 ( 1.238E-13,-4.625E-13) ( 1.040E-13,-6.402E-13)  1.00E-07
  1.275E+02 6.34330E-25 -9.720E-02 ( 1.232E-13,-4.550E-13) ( 1.039E-13,-6.335E-13)  1.00E-07
  1.280E+02 6.19066E-25 -9.843E-02 ( 1.226E-13,-4.476E-13) ( 1.037E-13,-6.268E-13)  1.00E-07
  1.285E+02 6.04112E-25 -9.969E-02 ( 1.220E-13,-4.403E-13) ( 1.035E-13,-6.202E-13)  1.00E-07
  1.290E+02 5.89459E-25 -1.010E-01 ( 1.214E-13,-4.332E-13) ( 1.033E-13,-6.135E-13)  1.00E-07
  1.295E+02 5.75103E-25 -1.022E-01 ( 1.208E-13,-4.261E-13) ( 1.030E-13,-6.069E-13)  1.00E-07
  1.300E+02 5.61037E-25 -1.036E-01 ( 1.201E-13,-4.191E-13) ( 1.028E-13,-6.003E-13)  1.00E-07
  1.305E+02 5.47254E-25 -1.049E-01 ( 1.195E-13,-4.123E-13) ( 1.025E-13,-5.937E-13)  1.00E-07
  1.310E+02 5.33750E-25 -1.062E-01 ( 1.188E-13,-4.055E-13) ( 1.022E-13,-5.872E-13)  1.00E-07
  1.315E+02 5.20518E-25 -1.076E-01 ( 1.182E-13,-3.989E-13) ( 1.018E-13,-5.806E-13)  1.00E-07
  1.320E+02 5.07552E-25 -1.090E-01 ( 1.175E-13,-3.923E-13) ( 1.014E-13,-5.741E-13)  1.00E-07
  1.325E+02 4.94848E-25 -1.104E-01 ( 1.168E-13,-3.858E-13) ( 1.011E-13,-5.676E-13)  1.00E-07
  1.330E+02 4.82400E-25 -1.119E-01 ( 1.162E-13,-3.795E-13) ( 1.006E-13,-5.611E-13)  1.00E-07
