 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.575E+02  9.61940E-01  1.56420E-14  1.63092E-14  1.81849E-14  1.79644E-14
  1.580E+02  9.63592E-01  1.54569E-14  1.61280E-14  1.77696E-14  1.75568E-14
  1.585E+02  9.65209E-01  1.52763E-14  1.59512E-14  1.73551E-14  1.71498E-14
  1.590E+02  9.66790E-01  1.51002E-14  1.57788E-14  1.69413E-14  1.67433E-14
  1.595E+02  9.68336E-01  1.49287E-14  1.56108E-14  1.65282E-14  1.63374E-14
  1.600E+02  9.69846E-01  1.47618E-14  1.54472E-14  1.61159E-14  1.59320E-14
  1.605E+02  9.71321E-01  1.45994E-14  1.52879E-14  1.57043E-14  1.55271E-14
  1.610E+02  9.72759E-01  1.44414E-14  1.51330E-14  1.52933E-14  1.51227E-14
  1.615E+02  9.74162E-01  1.42878E-14  1.49823E-14  1.48830E-14  1.47189E-14
  1.620E+02  9.75528E-01  1.41386E-14  1.48359E-14  1.44733E-14  1.43155E-14
  1.625E+02  9.76858E-01  1.39936E-14  1.46938E-14  1.40643E-14  1.39125E-14
  1.630E+02  9.78152E-01  1.38531E-14  1.45558E-14  1.36558E-14  1.35100E-14
  1.635E+02  9.79410E-01  1.37168E-14  1.44221E-14  1.32479E-14  1.31080E-14
  1.640E+02  9.80631E-01  1.35850E-14  1.42926E-14  1.28406E-14  1.27064E-14
  1.645E+02  9.81815E-01  1.34575E-14  1.41673E-14  1.24338E-14  1.23052E-14
  1.650E+02  9.82963E-01  1.33342E-14  1.40462E-14  1.20276E-14  1.19044E-14
  1.655E+02  9.84074E-01  1.32151E-14  1.39291E-14  1.16219E-14  1.15039E-14
  1.660E+02  9.85148E-01  1.31001E-14  1.38162E-14  1.12167E-14  1.11039E-14
  1.665E+02  9.86185E-01  1.29893E-14  1.37074E-14  1.08119E-14  1.07042E-14
  1.670E+02  9.87185E-01  1.28827E-14  1.36026E-14  1.04076E-14  1.03048E-14
  1.675E+02  9.88148E-01  1.27804E-14  1.35020E-14  1.00037E-14  9.90579E-15
  1.680E+02  9.89074E-01  1.26823E-14  1.34054E-14  9.60030E-15  9.50708E-15
  1.685E+02  9.89962E-01  1.25882E-14  1.33129E-14  9.19727E-15  9.10868E-15
  1.690E+02  9.90814E-01  1.24983E-14  1.32244E-14  8.79463E-15  8.71057E-15
  1.695E+02  9.91627E-01  1.24123E-14  1.31399E-14  8.39235E-15  8.31274E-15
  1.700E+02  9.92404E-01  1.23304E-14  1.30594E-14  7.99043E-15  7.91517E-15
  1.705E+02  9.93143E-01  1.22526E-14  1.29829E-14  7.58884E-15  7.51786E-15
  1.710E+02  9.93844E-01  1.21790E-14  1.29104E-14  7.18757E-15  7.12078E-15
  1.715E+02  9.94508E-01  1.21095E-14  1.28419E-14  6.78661E-15  6.72394E-15
  1.720E+02  9.95134E-01  1.20440E-14  1.27774E-14  6.38593E-15  6.32730E-15
  1.725E+02  9.95722E-01  1.19825E-14  1.27168E-14  5.98551E-15  5.93087E-15
  1.730E+02  9.96273E-01  1.19249E-14  1.26602E-14  5.58535E-15  5.53463E-15
  1.735E+02  9.96786E-01  1.18713E-14  1.26074E-14  5.18542E-15  5.13857E-15
  1.740E+02  9.97261E-01  1.18216E-14  1.25586E-14  4.78571E-15  4.74266E-15
  1.745E+02  9.97698E-01  1.17761E-14  1.25138E-14  4.38620E-15  4.34691E-15
  1.750E+02  9.98097E-01  1.17347E-14  1.24729E-14  3.98687E-15  3.95130E-15
  1.755E+02  9.98459E-01  1.16973E-14  1.24359E-14  3.58771E-15  3.55581E-15
  1.760E+02  9.98782E-01  1.16637E-14  1.24028E-14  3.18870E-15  3.16044E-15
  1.765E+02  9.99067E-01  1.16340E-14  1.23736E-14  2.78982E-15  2.76516E-15
  1.770E+02  9.99315E-01  1.16082E-14  1.23483E-14  2.39106E-15  2.36998E-15
  1.775E+02  9.99524E-01  1.15863E-14  1.23269E-14  1.99240E-15  1.97487E-15
  1.780E+02  9.99695E-01  1.15685E-14  1.23094E-14  1.59382E-15  1.57982E-15
  1.785E+02  9.99829E-01  1.15549E-14  1.22958E-14  1.19530E-15  1.18482E-15
  1.790E+02  9.99924E-01  1.15453E-14  1.22861E-14  7.96837E-16  7.89858E-16
  1.795E+02  9.99981E-01  1.15397E-14  1.22804E-14  3.98409E-16  3.94922E-16
  1.800E+02  1.00000E+00  1.15379E-14  1.22785E-14  5.59099E-30  5.54208E-30
