 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   9,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  2.000E+01  3.01537E-02  4.02590E-12  3.16684E-12  6.22977E-13  4.89561E-13
  2.025E+01  3.09043E-02  3.92121E-12  3.09456E-12  6.14484E-13  4.84453E-13
  2.050E+01  3.16639E-02  3.82044E-12  3.02473E-12  6.06203E-13  4.79452E-13
  2.075E+01  3.24324E-02  3.72338E-12  2.95725E-12  5.98128E-13  4.74557E-13
  2.100E+01  3.32098E-02  3.62987E-12  2.89200E-12  5.90250E-13  4.69764E-13
  2.125E+01  3.39961E-02  3.53972E-12  2.82889E-12  5.82564E-13  4.65069E-13
  2.150E+01  3.47912E-02  3.45279E-12  2.76783E-12  5.75061E-13  4.60469E-13
  2.175E+01  3.55952E-02  3.36893E-12  2.70872E-12  5.67736E-13  4.55962E-13
  2.200E+01  3.64081E-02  3.28798E-12  2.65149E-12  5.60583E-13  4.51544E-13
  2.225E+01  3.72297E-02  3.20983E-12  2.59604E-12  5.53594E-13  4.47212E-13
  2.250E+01  3.80602E-02  3.13433E-12  2.54232E-12  5.46766E-13  4.42964E-13
  2.275E+01  3.88995E-02  3.06139E-12  2.49025E-12  5.40091E-13  4.38798E-13
  2.300E+01  3.97476E-02  2.99087E-12  2.43975E-12  5.33566E-13  4.34711E-13
  2.325E+01  4.06044E-02  2.92269E-12  2.39077E-12  5.27186E-13  4.30700E-13
  2.350E+01  4.14700E-02  2.85672E-12  2.34325E-12  5.20944E-13  4.26764E-13
  2.375E+01  4.23443E-02  2.79289E-12  2.29712E-12  5.14838E-13  4.22900E-13
  2.400E+01  4.32273E-02  2.73110E-12  2.25234E-12  5.08863E-13  4.19106E-13
  2.425E+01  4.41190E-02  2.67126E-12  2.20884E-12  5.03014E-13  4.15380E-13
  2.450E+01  4.50194E-02  2.61330E-12  2.16658E-12  4.97288E-13  4.11720E-13
  2.475E+01  4.59284E-02  2.55714E-12  2.12552E-12  4.91681E-13  4.08125E-13
  2.500E+01  4.68461E-02  2.50270E-12  2.08561E-12  4.86189E-13  4.04593E-13
  2.550E+01  4.87074E-02  2.39872E-12  2.00905E-12  4.75537E-13  3.97709E-13
  2.600E+01  5.06030E-02  2.30086E-12  1.93660E-12  4.65306E-13  3.91055E-13
  2.650E+01  5.25328E-02  2.20864E-12  1.86795E-12  4.55470E-13  3.84621E-13
  2.700E+01  5.44967E-02  2.12164E-12  1.80286E-12  4.46009E-13  3.78394E-13
  2.750E+01  5.64946E-02  2.03948E-12  1.74106E-12  4.36900E-13  3.72363E-13
  2.800E+01  5.85262E-02  1.96181E-12  1.68234E-12  4.28124E-13  3.66520E-13
  2.850E+01  6.05914E-02  1.88831E-12  1.62650E-12  4.19664E-13  3.60856E-13
  2.900E+01  6.26901E-02  1.81869E-12  1.57334E-12  4.11503E-13  3.55360E-13
  2.950E+01  6.48222E-02  1.75268E-12  1.52271E-12  4.03625E-13  3.50027E-13
  3.000E+01  6.69873E-02  1.69005E-12  1.47443E-12  3.96016E-13  3.44848E-13
  3.050E+01  6.91854E-02  1.63056E-12  1.42836E-12  3.88662E-13  3.39816E-13
  3.100E+01  7.14163E-02  1.57401E-12  1.38437E-12  3.81550E-13  3.34924E-13
  3.150E+01  7.36799E-02  1.52021E-12  1.34234E-12  3.74669E-13  3.30167E-13
  3.200E+01  7.59760E-02  1.46899E-12  1.30214E-12  3.68008E-13  3.25538E-13
  3.250E+01  7.83043E-02  1.42019E-12  1.26367E-12  3.61556E-13  3.21033E-13
  3.300E+01  8.06647E-02  1.37365E-12  1.22684E-12  3.55303E-13  3.16645E-13
  3.350E+01  8.30571E-02  1.32925E-12  1.19155E-12  3.49241E-13  3.12370E-13
  3.400E+01  8.54812E-02  1.28685E-12  1.15771E-12  3.43360E-13  3.08204E-13
  3.450E+01  8.79369E-02  1.24634E-12  1.12524E-12  3.37653E-13  3.04141E-13
  3.500E+01  9.04240E-02  1.20761E-12  1.09407E-12  3.32112E-13  3.00179E-13
  3.550E+01  9.29422E-02  1.17055E-12  1.06414E-12  3.26730E-13  2.96312E-13
  3.600E+01  9.54915E-02  1.13507E-12  1.03537E-12  3.21500E-13  2.92538E-13
  3.650E+01  9.80716E-02  1.10109E-12  1.00771E-12  3.16415E-13  2.88852E-13
  3.700E+01  1.00682E-01  1.06852E-12  9.81094E-13  3.11470E-13  2.85251E-13
  3.750E+01  1.03323E-01  1.03728E-12  9.55476E-13  3.06658E-13  2.81733E-13
  3.800E+01  1.05995E-01  1.00731E-12  9.30805E-13  3.01975E-13  2.78294E-13
  3.850E+01  1.08696E-01  9.78532E-13  9.07033E-13  2.97415E-13  2.74931E-13
  3.900E+01  1.11427E-01  9.50892E-13  8.84118E-13  2.92974E-13  2.71641E-13
  3.950E+01  1.14188E-01  9.24330E-13  8.62018E-13  2.88646E-13  2.68423E-13
  4.000E+01  1.16978E-01  8.98789E-13  8.40695E-13  2.84428E-13  2.65273E-13
  4.050E+01  1.19797E-01  8.74220E-13  8.20111E-13  2.80315E-13  2.62189E-13
  4.100E+01  1.22645E-01  8.50572E-13  8.00234E-13  2.76303E-13  2.59169E-13
  4.150E+01  1.25522E-01  8.27801E-13  7.81030E-13  2.72388E-13  2.56211E-13
  4.200E+01  1.28428E-01  8.05865E-13  7.62469E-13  2.68568E-13  2.53312E-13
  4.250E+01  1.31361E-01  7.84725E-13  7.44523E-13  2.64838E-13  2.50471E-13
  4.300E+01  1.34323E-01  7.64344E-13  7.27165E-13  2.61195E-13  2.47686E-13
  4.350E+01  1.37313E-01  7.44685E-13  7.10368E-13  2.57636E-13  2.44954E-13
  4.400E+01  1.40330E-01  7.25714E-13  6.94109E-13  2.54159E-13  2.42275E-13
  4.450E+01  1.43375E-01  7.07401E-13  6.78365E-13  2.50760E-13  2.39647E-13
  4.500E+01  1.46447E-01  6.89714E-13  6.63113E-13  2.47437E-13  2.37068E-13
  4.550E+01  1.49545E-01  6.72628E-13  6.48334E-13  2.44186E-13  2.34536E-13
  4.600E+01  1.52671E-01  6.56114E-13  6.34008E-13  2.41007E-13  2.32050E-13
  4.650E+01  1.55823E-01  6.40150E-13  6.20116E-13  2.37896E-13  2.29609E-13
  4.700E+01  1.59001E-01  6.24710E-13  6.06642E-13  2.34851E-13  2.27212E-13
  4.750E+01  1.62205E-01  6.09772E-13  5.93568E-13  2.31870E-13  2.24856E-13
  4.800E+01  1.65435E-01  5.95315E-13  5.80878E-13  2.28951E-13  2.22542E-13
  4.850E+01  1.68690E-01  5.81317E-13  5.68557E-13  2.26091E-13  2.20267E-13
  4.900E+01  1.71970E-01  5.67761E-13  5.56591E-13  2.23290E-13  2.18030E-13
  4.950E+01  1.75276E-01  5.54628E-13  5.44967E-13  2.20545E-13  2.15831E-13
  5.000E+01  1.78606E-01  5.41902E-13  5.33671E-13  2.17855E-13  2.13669E-13
  5.050E+01  1.81961E-01  5.29566E-13  5.22692E-13  2.15217E-13  2.11541E-13
  5.100E+01  1.85340E-01  5.17604E-13  5.12016E-13  2.12631E-13  2.09448E-13
  5.150E+01  1.88743E-01  5.06001E-13  5.01634E-13  2.10094E-13  2.07389E-13
  5.200E+01  1.92169E-01  4.94742E-13  4.91534E-13  2.07605E-13  2.05362E-13
  5.250E+01  1.95619E-01  4.83816E-13  4.81706E-13  2.05163E-13  2.03367E-13
  5.300E+01  1.99092E-01  4.73209E-13  4.72141E-13  2.02767E-13  2.01403E-13
  5.350E+01  2.02589E-01  4.62910E-13  4.62829E-13  2.00415E-13  1.99468E-13
  5.400E+01  2.06107E-01  4.52906E-13  4.53761E-13  1.98105E-13  1.97563E-13
  5.450E+01  2.09649E-01  4.43187E-13  4.44929E-13  1.95838E-13  1.95686E-13
  5.500E+01  2.13212E-01  4.33741E-13  4.36325E-13  1.93610E-13  1.93838E-13
  5.550E+01  2.16797E-01  4.24559E-13  4.27940E-13  1.91422E-13  1.92016E-13
  5.600E+01  2.20404E-01  4.15631E-13  4.19767E-13  1.89272E-13  1.90220E-13
  5.650E+01  2.24032E-01  4.06948E-13  4.11800E-13  1.87160E-13  1.88450E-13
  5.700E+01  2.27680E-01  3.98503E-13  4.04031E-13  1.85083E-13  1.86706E-13
  5.750E+01  2.31350E-01  3.90285E-13  3.96454E-13  1.83042E-13  1.84986E-13
  5.800E+01  2.35040E-01  3.82288E-13  3.89062E-13  1.81035E-13  1.83289E-13
  5.850E+01  2.38751E-01  3.74502E-13  3.81850E-13  1.79062E-13  1.81616E-13
  5.900E+01  2.42481E-01  3.66921E-13  3.74811E-13  1.77120E-13  1.79966E-13
  5.950E+01  2.46231E-01  3.59538E-13  3.67941E-13  1.75211E-13  1.78337E-13
  6.000E+01  2.50000E-01  3.52347E-13  3.61233E-13  1.73332E-13  1.76731E-13
  6.050E+01  2.53788E-01  3.45340E-13  3.54684E-13  1.71484E-13  1.75145E-13
  6.100E+01  2.57595E-01  3.38513E-13  3.48287E-13  1.69664E-13  1.73580E-13
  6.150E+01  2.61421E-01  3.31859E-13  3.42038E-13  1.67873E-13  1.72036E-13
  6.200E+01  2.65264E-01  3.25371E-13  3.35933E-13  1.66110E-13  1.70511E-13
  6.250E+01  2.69126E-01  3.19045E-13  3.29966E-13  1.64374E-13  1.69005E-13
  6.300E+01  2.73005E-01  3.12874E-13  3.24135E-13  1.62665E-13  1.67518E-13
  6.350E+01  2.76901E-01  3.06856E-13  3.18435E-13  1.60981E-13  1.66050E-13
  6.400E+01  2.80814E-01  3.00984E-13  3.12862E-13  1.59322E-13  1.64600E-13
  6.450E+01  2.84744E-01  2.95255E-13  3.07412E-13  1.57688E-13  1.63167E-13
  6.500E+01  2.88691E-01  2.89664E-13  3.02082E-13  1.56078E-13  1.61751E-13
  6.550E+01  2.92653E-01  2.84205E-13  2.96868E-13  1.54492E-13  1.60352E-13
  6.600E+01  2.96632E-01  2.78875E-13  2.91768E-13  1.52928E-13  1.58970E-13
  6.650E+01  3.00625E-01  2.73670E-13  2.86776E-13  1.51386E-13  1.57604E-13
  6.700E+01  3.04634E-01  2.68587E-13  2.81892E-13  1.49867E-13  1.56254E-13
  6.750E+01  3.08658E-01  2.63621E-13  2.77111E-13  1.48368E-13  1.54919E-13
  6.800E+01  3.12697E-01  2.58771E-13  2.72431E-13  1.46891E-13  1.53599E-13
  6.850E+01  3.16749E-01  2.54031E-13  2.67849E-13  1.45434E-13  1.52294E-13
  6.900E+01  3.20816E-01  2.49399E-13  2.63362E-13  1.43996E-13  1.51003E-13
  6.950E+01  3.24896E-01  2.44871E-13  2.58967E-13  1.42579E-13  1.49727E-13
  7.000E+01  3.28990E-01  2.40443E-13  2.54663E-13  1.41180E-13  1.48465E-13
  7.050E+01  3.33097E-01  2.36113E-13  2.50446E-13  1.39799E-13  1.47216E-13
  7.100E+01  3.37216E-01  2.31881E-13  2.46315E-13  1.38437E-13  1.45981E-13
  7.150E+01  3.41348E-01  2.27743E-13  2.42267E-13  1.37093E-13  1.44758E-13
  7.200E+01  3.45492E-01  2.23695E-13  2.38300E-13  1.35766E-13  1.43549E-13
  7.250E+01  3.49647E-01  2.19732E-13  2.34411E-13  1.34456E-13  1.42352E-13
  7.300E+01  3.53814E-01  2.15854E-13  2.30599E-13  1.33162E-13  1.41168E-13
  7.350E+01  3.57992E-01  2.12060E-13  2.26862E-13  1.31885E-13  1.39995E-13
  7.400E+01  3.62181E-01  2.08348E-13  2.23198E-13  1.30624E-13  1.38834E-13
  7.450E+01  3.66381E-01  2.04714E-13  2.19605E-13  1.29379E-13  1.37685E-13
  7.500E+01  3.70590E-01  2.01157E-13  2.16082E-13  1.28148E-13  1.36548E-13
  7.550E+01  3.74810E-01  1.97673E-13  2.12625E-13  1.26933E-13  1.35421E-13
  7.600E+01  3.79039E-01  1.94261E-13  2.09235E-13  1.25732E-13  1.34306E-13
  7.650E+01  3.83277E-01  1.90920E-13  2.05908E-13  1.24546E-13  1.33201E-13
  7.700E+01  3.87524E-01  1.87647E-13  2.02645E-13  1.23374E-13  1.32107E-13
  7.750E+01  3.91780E-01  1.84442E-13  1.99442E-13  1.22216E-13  1.31023E-13
  7.800E+01  3.96044E-01  1.81302E-13  1.96299E-13  1.21071E-13  1.29950E-13
  7.850E+01  4.00316E-01  1.78225E-13  1.93214E-13  1.19939E-13  1.28886E-13
  7.900E+01  4.04596E-01  1.75209E-13  1.90186E-13  1.18820E-13  1.27832E-13
  7.950E+01  4.08882E-01  1.72253E-13  1.87214E-13  1.17714E-13  1.26788E-13
  8.000E+01  4.13176E-01  1.69356E-13  1.84295E-13  1.16620E-13  1.25753E-13
  8.050E+01  4.17476E-01  1.66516E-13  1.81429E-13  1.15539E-13  1.24728E-13
  8.100E+01  4.21783E-01  1.63732E-13  1.78615E-13  1.14470E-13  1.23711E-13
  8.150E+01  4.26095E-01  1.61003E-13  1.75852E-13  1.13412E-13  1.22704E-13
  8.200E+01  4.30413E-01  1.58326E-13  1.73137E-13  1.12366E-13  1.21705E-13
  8.250E+01  4.34737E-01  1.55701E-13  1.70471E-13  1.11331E-13  1.20715E-13
  8.300E+01  4.39065E-01  1.53126E-13  1.67852E-13  1.10307E-13  1.19733E-13
  8.350E+01  4.43398E-01  1.50601E-13  1.65279E-13  1.09294E-13  1.18760E-13
  8.400E+01  4.47736E-01  1.48123E-13  1.62751E-13  1.08292E-13  1.17795E-13
  8.450E+01  4.52077E-01  1.45692E-13  1.60267E-13  1.07300E-13  1.16838E-13
  8.500E+01  4.56422E-01  1.43308E-13  1.57825E-13  1.06319E-13  1.15889E-13
  8.550E+01  4.60770E-01  1.40968E-13  1.55426E-13  1.05347E-13  1.14948E-13
  8.600E+01  4.65122E-01  1.38671E-13  1.53068E-13  1.04386E-13  1.14014E-13
  8.650E+01  4.69476E-01  1.36417E-13  1.50750E-13  1.03434E-13  1.13088E-13
  8.700E+01  4.73832E-01  1.34204E-13  1.48472E-13  1.02492E-13  1.12169E-13
  8.750E+01  4.78190E-01  1.32032E-13  1.46232E-13  1.01559E-13  1.11257E-13
  8.800E+01  4.82550E-01  1.29900E-13  1.44030E-13  1.00635E-13  1.10353E-13
  8.850E+01  4.86912E-01  1.27807E-13  1.41865E-13  9.97200E-14  1.09455E-13
  8.900E+01  4.91274E-01  1.25752E-13  1.39735E-13  9.88140E-14  1.08565E-13
  8.950E+01  4.95637E-01  1.23733E-13  1.37642E-13  9.79168E-14  1.07681E-13
  9.000E+01  5.00000E-01  1.21751E-13  1.35582E-13  9.70282E-14  1.06804E-13
  9.050E+01  5.04363E-01  1.19804E-13  1.33557E-13  9.61479E-14  1.05933E-13
  9.100E+01  5.08726E-01  1.17892E-13  1.31565E-13  9.52758E-14  1.05069E-13
  9.150E+01  5.13088E-01  1.16014E-13  1.29606E-13  9.44119E-14  1.04212E-13
  9.200E+01  5.17450E-01  1.14169E-13  1.27678E-13  9.35559E-14  1.03360E-13
  9.250E+01  5.21810E-01  1.12356E-13  1.25782E-13  9.27077E-14  1.02515E-13
  9.300E+01  5.26168E-01  1.10576E-13  1.23916E-13  9.18672E-14  1.01675E-13
  9.350E+01  5.30524E-01  1.08826E-13  1.22081E-13  9.10343E-14  1.00842E-13
  9.400E+01  5.34878E-01  1.07106E-13  1.20274E-13  9.02087E-14  1.00015E-13
  9.450E+01  5.39230E-01  1.05416E-13  1.18497E-13  8.93905E-14  9.91928E-14
  9.500E+01  5.43578E-01  1.03755E-13  1.16748E-13  8.85794E-14  9.83767E-14
  9.550E+01  5.47923E-01  1.02123E-13  1.15027E-13  8.77754E-14  9.75662E-14
  9.600E+01  5.52264E-01  1.00519E-13  1.13332E-13  8.69783E-14  9.67611E-14
  9.650E+01  5.56602E-01  9.89422E-14  1.11665E-13  8.61880E-14  9.59615E-14
  9.700E+01  5.60935E-01  9.73920E-14  1.10024E-13  8.54044E-14  9.51672E-14
  9.750E+01  5.65263E-01  9.58679E-14  1.08408E-13  8.46274E-14  9.43781E-14
  9.800E+01  5.69587E-01  9.43694E-14  1.06817E-13  8.38569E-14  9.35942E-14
  9.850E+01  5.73905E-01  9.28961E-14  1.05252E-13  8.30927E-14  9.28154E-14
  9.900E+01  5.78217E-01  9.14475E-14  1.03710E-13  8.23348E-14  9.20415E-14
  9.950E+01  5.82524E-01  9.00232E-14  1.02192E-13  8.15830E-14  9.12726E-14
  1.000E+02  5.86824E-01  8.86225E-14  1.00698E-13  8.08373E-14  9.05085E-14
  1.005E+02  5.91118E-01  8.72449E-14  9.92266E-14  8.00976E-14  8.97492E-14
  1.010E+02  5.95404E-01  8.58901E-14  9.77777E-14  7.93637E-14  8.89945E-14
  1.015E+02  5.99684E-01  8.45575E-14  9.63508E-14  7.86355E-14  8.82445E-14
  1.020E+02  6.03956E-01  8.32467E-14  9.49457E-14  7.79131E-14  8.74991E-14
  1.025E+02  6.08220E-01  8.19574E-14  9.35620E-14  7.71962E-14  8.67581E-14
  1.030E+02  6.12476E-01  8.06892E-14  9.21992E-14  7.64848E-14  8.60216E-14
  1.035E+02  6.16723E-01  7.94417E-14  9.08570E-14  7.57787E-14  8.52894E-14
  1.040E+02  6.20961E-01  7.82144E-14  8.95350E-14  7.50780E-14  8.45615E-14
  1.045E+02  6.25190E-01  7.70068E-14  8.82328E-14  7.43826E-14  8.38378E-14
  1.050E+02  6.29410E-01  7.58187E-14  8.69502E-14  7.36922E-14  8.31182E-14
  1.055E+02  6.33619E-01  7.46497E-14  8.56867E-14  7.30070E-14  8.24028E-14
  1.060E+02  6.37819E-01  7.34994E-14  8.44421E-14  7.23267E-14  8.16914E-14
  1.065E+02  6.42008E-01  7.23676E-14  8.32161E-14  7.16513E-14  8.09840E-14
  1.070E+02  6.46186E-01  7.12539E-14  8.20083E-14  7.09807E-14  8.02805E-14
  1.075E+02  6.50353E-01  7.01580E-14  8.08184E-14  7.03149E-14  7.95808E-14
  1.080E+02  6.54508E-01  6.90794E-14  7.96461E-14  6.96537E-14  7.88850E-14
  1.085E+02  6.58652E-01  6.80178E-14  7.84911E-14  6.89972E-14  7.81929E-14
  1.090E+02  6.62784E-01  6.69731E-14  7.73532E-14  6.83452E-14  7.75045E-14
  1.095E+02  6.66903E-01  6.59448E-14  7.62320E-14  6.76976E-14  7.68197E-14
  1.100E+02  6.71010E-01  6.49328E-14  7.51273E-14  6.70544E-14  7.61385E-14
  1.105E+02  6.75104E-01  6.39367E-14  7.40388E-14  6.64155E-14  7.54608E-14
  1.110E+02  6.79184E-01  6.29563E-14  7.29663E-14  6.57809E-14  7.47866E-14
  1.115E+02  6.83251E-01  6.19912E-14  7.19095E-14  6.51505E-14  7.41159E-14
  1.120E+02  6.87303E-01  6.10412E-14  7.08682E-14  6.45242E-14  7.34485E-14
  1.125E+02  6.91342E-01  6.01059E-14  6.98420E-14  6.39020E-14  7.27844E-14
  1.130E+02  6.95366E-01  5.91852E-14  6.88308E-14  6.32837E-14  7.21237E-14
  1.135E+02  6.99375E-01  5.82789E-14  6.78344E-14  6.26694E-14  7.14661E-14
  1.140E+02  7.03368E-01  5.73868E-14  6.68524E-14  6.20589E-14  7.08118E-14
  1.145E+02  7.07347E-01  5.65085E-14  6.58848E-14  6.14523E-14  7.01606E-14
  1.150E+02  7.11309E-01  5.56438E-14  6.49312E-14  6.08494E-14  6.95124E-14
  1.155E+02  7.15256E-01  5.47925E-14  6.39915E-14  6.02502E-14  6.88674E-14
  1.160E+02  7.19186E-01  5.39542E-14  6.30654E-14  5.96547E-14  6.82253E-14
  1.165E+02  7.23099E-01  5.31290E-14  6.21527E-14  5.90627E-14  6.75862E-14
  1.170E+02  7.26995E-01  5.23165E-14  6.12533E-14  5.84743E-14  6.69500E-14
  1.175E+02  7.30874E-01  5.15166E-14  6.03669E-14  5.78893E-14  6.63167E-14
  1.180E+02  7.34736E-01  5.07290E-14  5.94934E-14  5.73078E-14  6.56862E-14
  1.185E+02  7.38579E-01  4.99536E-14  5.86326E-14  5.67296E-14  6.50585E-14
  1.190E+02  7.42405E-01  4.91901E-14  5.77842E-14  5.61548E-14  6.44336E-14
  1.195E+02  7.46212E-01  4.84382E-14  5.69481E-14  5.55832E-14  6.38114E-14
  1.200E+02  7.50000E-01  4.76980E-14  5.61241E-14  5.50148E-14  6.31918E-14
  1.205E+02  7.53769E-01  4.69691E-14  5.53120E-14  5.44496E-14  6.25749E-14
  1.210E+02  7.57519E-01  4.62515E-14  5.45118E-14  5.38876E-14  6.19606E-14
  1.215E+02  7.61249E-01  4.55450E-14  5.37232E-14  5.33286E-14  6.13489E-14
  1.220E+02  7.64960E-01  4.48494E-14  5.29460E-14  5.27726E-14  6.07397E-14
  1.225E+02  7.68650E-01  4.41644E-14  5.21802E-14  5.22196E-14  6.01329E-14
  1.230E+02  7.72320E-01  4.34899E-14  5.14254E-14  5.16696E-14  5.95286E-14
  1.235E+02  7.75968E-01  4.28257E-14  5.06816E-14  5.11224E-14  5.89268E-14
  1.240E+02  7.79596E-01  4.21718E-14  4.99487E-14  5.05781E-14  5.83273E-14
  1.245E+02  7.83203E-01  4.15281E-14  4.92265E-14  5.00366E-14  5.77301E-14
  1.250E+02  7.86788E-01  4.08943E-14  4.85148E-14  4.94978E-14  5.71353E-14
  1.255E+02  7.90351E-01  4.02703E-14  4.78136E-14  4.89618E-14  5.65427E-14
  1.260E+02  7.93893E-01  3.96559E-14  4.71226E-14  4.84284E-14  5.59524E-14
  1.265E+02  7.97411E-01  3.90509E-14  4.64417E-14  4.78977E-14  5.53643E-14
  1.270E+02  8.00908E-01  3.84553E-14  4.57709E-14  4.73696E-14  5.47784E-14
  1.275E+02  8.04381E-01  3.78689E-14  4.51099E-14  4.68440E-14  5.41946E-14
  1.280E+02  8.07831E-01  3.72917E-14  4.44587E-14  4.63210E-14  5.36129E-14
  1.285E+02  8.11257E-01  3.67235E-14  4.38171E-14  4.58004E-14  5.30333E-14
  1.290E+02  8.14660E-01  3.61642E-14  4.31851E-14  4.52823E-14  5.24558E-14
  1.295E+02  8.18039E-01  3.56135E-14  4.25624E-14  4.47665E-14  5.18803E-14
  1.300E+02  8.21394E-01  3.50715E-14  4.19490E-14  4.42532E-14  5.13068E-14
  1.305E+02  8.24724E-01  3.45378E-14  4.13447E-14  4.37421E-14  5.07353E-14
  1.310E+02  8.28030E-01  3.40125E-14  4.07495E-14  4.32334E-14  5.01656E-14
  1.315E+02  8.31310E-01  3.34956E-14  4.01632E-14  4.27269E-14  4.95979E-14
  1.320E+02  8.34565E-01  3.29869E-14  3.95858E-14  4.22226E-14  4.90321E-14
  1.325E+02  8.37795E-01  3.24862E-14  3.90172E-14  4.17205E-14  4.84681E-14
  1.330E+02  8.40999E-01  3.19935E-14  3.84571E-14  4.12206E-14  4.79060E-14
  1.335E+02  8.44177E-01  3.15085E-14  3.79055E-14  4.07228E-14  4.73456E-14
  1.340E+02  8.47329E-01  3.10312E-14  3.73624E-14  4.02271E-14  4.67870E-14
  1.345E+02  8.50455E-01  3.05616E-14  3.68276E-14  3.97334E-14  4.62301E-14
  1.350E+02  8.53553E-01  3.00995E-14  3.63011E-14  3.92417E-14  4.56750E-14
  1.355E+02  8.56625E-01  2.96450E-14  3.57827E-14  3.87520E-14  4.51215E-14
  1.360E+02  8.59670E-01  2.91978E-14  3.52723E-14  3.82643E-14  4.45697E-14
  1.365E+02  8.62687E-01  2.87579E-14  3.47699E-14  3.77785E-14  4.40195E-14
  1.370E+02  8.65677E-01  2.83251E-14  3.42754E-14  3.72946E-14  4.34710E-14
  1.375E+02  8.68639E-01  2.78994E-14  3.37887E-14  3.68126E-14  4.29240E-14
  1.380E+02  8.71572E-01  2.74806E-14  3.33096E-14  3.63324E-14  4.23785E-14
  1.385E+02  8.74478E-01  2.70688E-14  3.28382E-14  3.58540E-14  4.18347E-14
  1.390E+02  8.77355E-01  2.66639E-14  3.23744E-14  3.53773E-14  4.12923E-14
  1.395E+02  8.80203E-01  2.62658E-14  3.19180E-14  3.49024E-14  4.07514E-14
  1.400E+02  8.83022E-01  2.58744E-14  3.14691E-14  3.44293E-14  4.02119E-14
  1.405E+02  8.85812E-01  2.54895E-14  3.10274E-14  3.39578E-14  3.96739E-14
  1.410E+02  8.88573E-01  2.51111E-14  3.05929E-14  3.34879E-14  3.91373E-14
  1.415E+02  8.91304E-01  2.47391E-14  3.01657E-14  3.30197E-14  3.86021E-14
  1.420E+02  8.94005E-01  2.43735E-14  2.97455E-14  3.25531E-14  3.80683E-14
  1.425E+02  8.96677E-01  2.40143E-14  2.93323E-14  3.20881E-14  3.75358E-14
  1.430E+02  8.99318E-01  2.36615E-14  2.89262E-14  3.16246E-14  3.70047E-14
  1.435E+02  9.01928E-01  2.33149E-14  2.85269E-14  3.11626E-14  3.64748E-14
  1.440E+02  9.04508E-01  2.29743E-14  2.81345E-14  3.07021E-14  3.59462E-14
  1.445E+02  9.07058E-01  2.26394E-14  2.77488E-14  3.02431E-14  3.54189E-14
  1.450E+02  9.09576E-01  2.23107E-14  2.73697E-14  2.97856E-14  3.48928E-14
  1.455E+02  9.12063E-01  2.19880E-14  2.69974E-14  2.93294E-14  3.43679E-14
  1.460E+02  9.14519E-01  2.16713E-14  2.66317E-14  2.88746E-14  3.38442E-14
  1.465E+02  9.16943E-01  2.13604E-14  2.62724E-14  2.84212E-14  3.33217E-14
  1.470E+02  9.19335E-01  2.10552E-14  2.59197E-14  2.79692E-14  3.28003E-14
  1.475E+02  9.21696E-01  2.07555E-14  2.55733E-14  2.75184E-14  3.22801E-14
  1.480E+02  9.24024E-01  2.04615E-14  2.52333E-14  2.70690E-14  3.17609E-14
  1.485E+02  9.26320E-01  2.01731E-14  2.48996E-14  2.66208E-14  3.12429E-14
  1.490E+02  9.28584E-01  1.98902E-14  2.45721E-14  2.61739E-14  3.07259E-14
  1.495E+02  9.30815E-01  1.96130E-14  2.42509E-14  2.57281E-14  3.02100E-14
  1.500E+02  9.33013E-01  1.93411E-14  2.39358E-14  2.52836E-14  2.96951E-14
  1.505E+02  9.35178E-01  1.90747E-14  2.36268E-14  2.48402E-14  2.91812E-14
  1.510E+02  9.37310E-01  1.88135E-14  2.33239E-14  2.43980E-14  2.86683E-14
  1.515E+02  9.39409E-01  1.85575E-14  2.30269E-14  2.39569E-14  2.81563E-14
  1.520E+02  9.41474E-01  1.83068E-14  2.27359E-14  2.35169E-14  2.76453E-14
  1.525E+02  9.43505E-01  1.80612E-14  2.24508E-14  2.30780E-14  2.71353E-14
  1.530E+02  9.45503E-01  1.78210E-14  2.21716E-14  2.26402E-14  2.66261E-14
  1.535E+02  9.47467E-01  1.75859E-14  2.18983E-14  2.22034E-14  2.61179E-14
  1.540E+02  9.49397E-01  1.73558E-14  2.16307E-14  2.17676E-14  2.56105E-14
  1.545E+02  9.51293E-01  1.71307E-14  2.13689E-14  2.13328E-14  2.51039E-14
  1.550E+02  9.53154E-01  1.69105E-14  2.11128E-14  2.08989E-14  2.45982E-14
  1.555E+02  9.54981E-01  1.66953E-14  2.08623E-14  2.04660E-14  2.40934E-14
  1.560E+02  9.56773E-01  1.64850E-14  2.06175E-14  2.00341E-14  2.35893E-14
  1.565E+02  9.58530E-01  1.62796E-14  2.03782E-14  1.96030E-14  2.30860E-14
  1.570E+02  9.60252E-01  1.60792E-14  2.01446E-14  1.91728E-14  2.25835E-14
  1.575E+02  9.61940E-01  1.58835E-14  1.99165E-14  1.87435E-14  2.20817E-14
  1.580E+02  9.63592E-01  1.56926E-14  1.96938E-14  1.83150E-14  2.15806E-14
  1.585E+02  9.65209E-01  1.55064E-14  1.94766E-14  1.78874E-14  2.10803E-14
  1.590E+02  9.66790E-01  1.53248E-14  1.92648E-14  1.74605E-14  2.05806E-14
